data;currency;value
20240404;CHF;4,3621
20240405;CHF;4,3796
20240408;CHF;4,3667
20240409;CHF;4,3366
20240410;CHF;4,3447
20240411;CHF;4,3451
20240412;CHF;4,3805
20240415;CHF;4,4047
20240416;CHF;4,4554
20240417;CHF;4,4777
20240418;CHF;4,4637
20240419;CHF;4,4787
20240422;CHF;4,4505
20240423;CHF;4,4535
20240424;CHF;4,4202
20240425;CHF;4,4131
20240426;CHF;4,4145
20240429;CHF;4,4259
20240430;CHF;4,4217
20240502;CHF;4,4345
20240506;CHF;4,4438
20240507;CHF;4,412
20240508;CHF;4,4253
20240509;CHF;4,4061
20240510;CHF;4,3984
20240513;CHF;4,3964
20240514;CHF;4,3737
20240515;CHF;4,3498
20240516;CHF;4,3445
20240517;CHF;4,3302
20240520;CHF;4,3072
20240521;CHF;4,3052
20240522;CHF;4,2994
20240523;CHF;4,3072
20240524;CHF;4,3039
20240527;CHF;4,2862
20240528;CHF;4,2959
20240529;CHF;4,2996
20240531;CHF;4,3471
20240603;CHF;4,3756
20240604;CHF;4,4067
20240605;CHF;4,4397
20240606;CHF;4,4311
20240607;CHF;4,4284
20240610;CHF;4,4771
20240611;CHF;4,5095
20240612;CHF;4,4994
20240613;CHF;4,4804
20240614;CHF;4,569
20240617;CHF;4,567
20240103;GBP;5,0397
20240104;GBP;5,0481
20240105;GBP;5,044
20240108;GBP;5,0543
20240109;GBP;5,0446
20240110;GBP;5,0466
20240111;GBP;5,0549
20240112;GBP;5,0688
20240115;GBP;5,0861
20240116;GBP;5,1027
20240117;GBP;5,1274
20240118;GBP;5,1253
20240119;GBP;5,1103
20240122;GBP;5,0784
20240123;GBP;5,1084
20240124;GBP;5,1223
20240125;GBP;5,1148
20240126;GBP;5,1357
20240129;GBP;5,123
20240130;GBP;5,1106
20240131;GBP;5,0848
20240201;GBP;5,0688
20240202;GBP;5,0572
20240205;GBP;5,0712
20240206;GBP;5,0777
20240207;GBP;5,099
20240208;GBP;5,0892
20240209;GBP;5,0559
20240212;GBP;5,0721
20240213;GBP;5,0786
20240214;GBP;5,0902
20240215;GBP;5,084
20240216;GBP;5,0753
20240219;GBP;5,0796
20240220;GBP;5,0407
20240221;GBP;5,0406
20240222;GBP;5,0454
20240223;GBP;5,0691
20240226;GBP;5,0435
20240227;GBP;5,0353
20240228;GBP;5,0404
20240229;GBP;5,042
20240301;GBP;5,0413
20240304;GBP;5,048
20240305;GBP;5,0535
20240306;GBP;5,0452
20240307;GBP;5,0336
20240308;GBP;5,0536
20240311;GBP;5,0423
20240312;GBP;5,0084
20240313;GBP;5,0171
20240314;GBP;5,0214
20240315;GBP;5,0233
20240318;GBP;5,0343
20240319;GBP;5,0516
20240320;GBP;5,0635
20240321;GBP;5,0367
20240322;GBP;5,0257
20240325;GBP;5,0246
20240326;GBP;5,0243
20240327;GBP;5,0327
20240328;GBP;5,0474
20240329;GBP;5,03
20240402;GBP;5,0256
20240403;GBP;5,0117
20240404;GBP;5,0042
20240405;GBP;5,0003
20240408;GBP;4,9915
20240409;GBP;4,966
20240410;GBP;4,9843
20240411;GBP;4,9835
20240412;GBP;5,0007
20240415;GBP;5,0192
20240416;GBP;5,0609
20240417;GBP;5,0812
20240418;GBP;5,0589
20240419;GBP;5,0615
20240422;GBP;5,0131
20240423;GBP;5,0238
20240424;GBP;5,022
20240425;GBP;5,0427
20240426;GBP;5,0414
20240429;GBP;5,0509
20240430;GBP;5,0598
20240502;GBP;5,067
20240506;GBP;5,0583
20240507;GBP;5,0228
20240508;GBP;5,0157
20240509;GBP;4,9986
20240510;GBP;4,9961
20240513;GBP;4,9947
20240514;GBP;4,9741
20240515;GBP;4,9651
20240516;GBP;4,9679
20240517;GBP;4,979
20240520;GBP;4,9743
20240521;GBP;4,9798
20240522;GBP;4,995
20240523;GBP;5,0113
20240524;GBP;5,0022
20240527;GBP;4,9951
20240528;GBP;5,0032
20240529;GBP;5,0055
20240531;GBP;5,0056
20240603;GBP;5,0181
20240604;GBP;5,0403
20240605;GBP;5,0606
20240606;GBP;5,0543
20240607;GBP;5,0371
20240610;GBP;5,1033
20240611;GBP;5,1464
20240612;GBP;5,1465
20240613;GBP;5,135
20240614;GBP;5,1857
20240617;GBP;5,1616
20240103;UAH;0,1047
20240104;UAH;0,1044
20240105;UAH;0,1047
20240108;UAH;0,1043
20240109;UAH;0,1034
20240110;UAH;0,1037
20240111;UAH;0,1045
20240112;UAH;0,1051
20240115;UAH;0,1056
20240116;UAH;0,1064
20240117;UAH;0,1066
20240118;UAH;0,1072
20240119;UAH;0,1074
20240122;UAH;0,1068
20240123;UAH;0,1072
20240124;UAH;0,1069
20240125;UAH;0,107
20240126;UAH;0,1069
20240129;UAH;0,1064
20240130;UAH;0,1064
20240131;UAH;0,1069
20240201;UAH;0,1064
20240202;UAH;0,1055
20240205;UAH;0,1072
20240206;UAH;0,1075
20240207;UAH;0,1073
20240208;UAH;0,1072
20240209;UAH;0,1065
20240212;UAH;0,1061
20240213;UAH;0,1053
20240214;UAH;0,1064
20240215;UAH;0,1067
20240216;UAH;0,1062
20240219;UAH;0,1052
20240220;UAH;0,104
20240221;UAH;0,1034
20240222;UAH;0,1035
20240223;UAH;0,1044
20240226;UAH;0,1036
20240227;UAH;0,1032
20240228;UAH;0,1045
20240229;UAH;0,1047
20240301;UAH;0,1046
20240304;UAH;0,104
20240305;UAH;0,1038
20240306;UAH;0,1036
20240307;UAH;0,1037
20240308;UAH;0,1034
20240311;UAH;0,1021
20240312;UAH;0,1018
20240313;UAH;0,1011
20240314;UAH;0,1013
20240315;UAH;0,1015
20240318;UAH;0,1014
20240319;UAH;0,1019
20240320;UAH;0,1019
20240321;UAH;0,1012
20240322;UAH;0,1028
20240325;UAH;0,1014
20240326;UAH;0,1009
20240327;UAH;0,1016
20240328;UAH;0,1021
20240329;UAH;0,1023
20240402;UAH;0,1015
20240403;UAH;0,1017
20240404;UAH;0,1013
20240405;UAH;0,1019
20240408;UAH;0,1014
20240409;UAH;0,1005
20240410;UAH;0,1006
20240411;UAH;0,1014
20240412;UAH;0,1015
20240415;UAH;0,1015
20240416;UAH;0,1028
20240417;UAH;0,103
20240418;UAH;0,1024
20240419;UAH;0,1022
20240422;UAH;0,1019
20240423;UAH;0,1026
20240424;UAH;0,1024
20240425;UAH;0,1014
20240426;UAH;0,1016
20240429;UAH;0,1016
20240430;UAH;0,1021
20240502;UAH;0,1024
20240506;UAH;0,1021
20240507;UAH;0,1019
20240508;UAH;0,1021
20240509;UAH;0,1014
20240510;UAH;0,1003
20240513;UAH;0,1006
20240514;UAH;0,1001
20240515;UAH;0,0994
20240516;UAH;0,0993
20240517;UAH;0,0999
20240520;UAH;0,0986
20240521;UAH;0,0985
20240522;UAH;0,0985
20240523;UAH;0,0987
20240524;UAH;0,0981
20240527;UAH;0,0972
20240528;UAH;0,097
20240529;UAH;0,0969
20240531;UAH;0,0972
20240603;UAH;0,0975
20240604;UAH;0,0979
20240605;UAH;0,0987
20240606;UAH;0,0984
20240607;UAH;0,0978
20240610;UAH;0,0993
20240611;UAH;0,0998
20240612;UAH;0,0998
20240613;UAH;0,0987
20240614;UAH;0,1004
20240617;UAH;0,1003
20240103;JPY;0,027977
20240104;JPY;0,027583
20240105;JPY;0,027443
20240108;JPY;0,027605
20240109;JPY;0,027517
20240110;JPY;0,027365
20240111;JPY;0,027263
20240112;JPY;0,027388
20240115;JPY;0,027436
20240116;JPY;0,027539
20240117;JPY;0,027371
20240118;JPY;0,027351
20240119;JPY;0,027225
20240122;JPY;0,02699
20240123;JPY;0,027171
20240124;JPY;0,027202
20240125;JPY;0,027222
20240126;JPY;0,027322
20240129;JPY;0,027294
20240130;JPY;0,027342
20240131;JPY;0,027159
20240201;JPY;0,027283
20240202;JPY;0,027024
20240205;JPY;0,0271
20240206;JPY;0,027227
20240207;JPY;0,027286
20240208;JPY;0,027086
20240209;JPY;0,02683
20240212;JPY;0,026949
20240213;JPY;0,026833
20240214;JPY;0,026945
20240215;JPY;0,026991
20240216;JPY;0,02683
20240219;JPY;0,026858
20240220;JPY;0,026614
20240221;JPY;0,026624
20240222;JPY;0,026504
20240223;JPY;0,026569
20240226;JPY;0,026405
20240227;JPY;0,026409
20240228;JPY;0,026482
20240229;JPY;0,02657
20240301;JPY;0,026502
20240304;JPY;0,026504
20240305;JPY;0,026484
20240306;JPY;0,026484
20240307;JPY;0,026682
20240308;JPY;0,026775
20240311;JPY;0,02678
20240312;JPY;0,026563
20240313;JPY;0,026536
20240314;JPY;0,026514
20240315;JPY;0,026487
20240318;JPY;0,026492
20240319;JPY;0,026455
20240320;JPY;0,026301
20240321;JPY;0,026098
20240322;JPY;0,026334
20240325;JPY;0,026309
20240326;JPY;0,026247
20240327;JPY;0,026347
20240328;JPY;0,026472
20240329;JPY;0,026366
20240402;JPY;0,026384
20240403;JPY;0,026262
20240404;JPY;0,026045
20240405;JPY;0,026133
20240408;JPY;0,026035
20240409;JPY;0,025823
20240410;JPY;0,025856
20240411;JPY;0,025911
20240412;JPY;0,02608
20240415;JPY;0,026134
20240416;JPY;0,026335
20240417;JPY;0,026359
20240418;JPY;0,026274
20240419;JPY;0,02635
20240422;JPY;0,026202
20240423;JPY;0,026226
20240424;JPY;0,026091
20240425;JPY;0,025871
20240426;JPY;0,025711
20240429;JPY;0,025886
20240430;JPY;0,025722
20240502;JPY;0,026084
20240506;JPY;0,026151
20240507;JPY;0,025943
20240508;JPY;0,025864
20240509;JPY;0,025714
20240510;JPY;0,025599
20240513;JPY;0,025567
20240514;JPY;0,025375
20240515;JPY;0,025292
20240516;JPY;0,025333
20240517;JPY;0,025254
20240520;JPY;0,025148
20240521;JPY;0,025071
20240522;JPY;0,02508
20240523;JPY;0,02513
20240524;JPY;0,025077
20240527;JPY;0,024975
20240528;JPY;0,024977
20240529;JPY;0,02498
20240531;JPY;0,025043
20240603;JPY;0,025149
20240604;JPY;0,025401
20240605;JPY;0,025352
20240606;JPY;0,025313
20240607;JPY;0,025352
20240610;JPY;0,025585
20240611;JPY;0,025723
20240612;JPY;0,025645
20240613;JPY;0,025512
20240614;JPY;0,025881
20240617;JPY;0,025835
20240103;CZK;0,177
20240104;CZK;0,1766
20240105;CZK;0,1764
20240108;CZK;0,1774
20240109;CZK;0,1763
20240110;CZK;0,1766
20240111;CZK;0,1765
20240112;CZK;0,1768
20240115;CZK;0,1772
20240116;CZK;0,1779
20240117;CZK;0,1774
20240118;CZK;0,1778
20240119;CZK;0,1767
20240122;CZK;0,1758
20240123;CZK;0,1763
20240124;CZK;0,1763
20240125;CZK;0,1765
20240126;CZK;0,1769
20240129;CZK;0,1764
20240130;CZK;0,1756
20240131;CZK;0,1753
20240201;CZK;0,1738
20240202;CZK;0,1734
20240205;CZK;0,1736
20240206;CZK;0,174
20240207;CZK;0,1742
20240208;CZK;0,1742
20240209;CZK;0,1713
20240212;CZK;0,1716
20240213;CZK;0,1712
20240214;CZK;0,1715
20240215;CZK;0,171
20240216;CZK;0,1707
20240219;CZK;0,1704
20240220;CZK;0,1696
20240221;CZK;0,1699
20240222;CZK;0,1705
20240223;CZK;0,1706
20240226;CZK;0,1701
20240227;CZK;0,1701
20240228;CZK;0,1702
20240229;CZK;0,1705
20240301;CZK;0,1704
20240304;CZK;0,1706
20240305;CZK;0,1703
20240306;CZK;0,17
20240307;CZK;0,1697
20240308;CZK;0,17
20240311;CZK;0,1698
20240312;CZK;0,1693
20240313;CZK;0,1696
20240314;CZK;0,1698
20240315;CZK;0,1705
20240318;CZK;0,1712
20240319;CZK;0,1712
20240320;CZK;0,1709
20240321;CZK;0,1706
20240322;CZK;0,1702
20240325;CZK;0,1704
20240326;CZK;0,1706
20240327;CZK;0,1706
20240328;CZK;0,1705
20240329;CZK;0,17
20240402;CZK;0,1696
20240403;CZK;0,1697
20240404;CZK;0,1697
20240405;CZK;0,1696
20240408;CZK;0,169
20240409;CZK;0,168
20240410;CZK;0,1682
20240411;CZK;0,1679
20240412;CZK;0,1682
20240415;CZK;0,1692
20240416;CZK;0,1708
20240417;CZK;0,1717
20240418;CZK;0,1714
20240419;CZK;0,1712
20240422;CZK;0,1709
20240423;CZK;0,1714
20240424;CZK;0,171
20240425;CZK;0,1714
20240426;CZK;0,1719
20240429;CZK;0,1717
20240430;CZK;0,1717
20240502;CZK;0,1724
20240506;CZK;0,1729
20240507;CZK;0,1723
20240508;CZK;0,1724
20240509;CZK;0,172
20240510;CZK;0,1723
20240513;CZK;0,1733
20240514;CZK;0,1729
20240515;CZK;0,172
20240516;CZK;0,1729
20240517;CZK;0,1725
20240520;CZK;0,1724
20240521;CZK;0,1724
20240522;CZK;0,1723
20240523;CZK;0,1727
20240524;CZK;0,1725
20240527;CZK;0,1722
20240528;CZK;0,1724
20240529;CZK;0,1722
20240531;CZK;0,1725
20240603;CZK;0,1731
20240604;CZK;0,174
20240605;CZK;0,1745
20240606;CZK;0,1745
20240607;CZK;0,1745
20240610;CZK;0,1756
20240611;CZK;0,1757
20240612;CZK;0,1757
20240613;CZK;0,1758
20240614;CZK;0,1762
20240617;CZK;0,1767
20240103;DKK;0,5852
20240104;DKK;0,5835
20240105;DKK;0,583
20240108;DKK;0,5839
20240109;DKK;0,5813
20240110;DKK;0,5822
20240111;DKK;0,5834
20240112;DKK;0,5843
20240115;DKK;0,5866
20240116;DKK;0,589
20240117;DKK;0,5896
20240118;DKK;0,5902
20240119;DKK;0,588
20240122;DKK;0,5841
20240123;DKK;0,5859
20240124;DKK;0,5867
20240125;DKK;0,5873
20240126;DKK;0,5875
20240129;DKK;0,5856
20240130;DKK;0,5854
20240131;DKK;0,5826
20240201;DKK;0,5801
20240202;DKK;0,5792
20240205;DKK;0,5805
20240206;DKK;0,5822
20240207;DKK;0,5826
20240208;DKK;0,5826
20240209;DKK;0,579
20240212;DKK;0,5805
20240213;DKK;0,5797
20240214;DKK;0,5827
20240215;DKK;0,583
20240216;DKK;0,5823
20240219;DKK;0,582
20240220;DKK;0,5793
20240221;DKK;0,579
20240222;DKK;0,5795
20240223;DKK;0,5813
20240226;DKK;0,5784
20240227;DKK;0,5777
20240228;DKK;0,5784
20240229;DKK;0,5794
20240301;DKK;0,5792
20240304;DKK;0,5796
20240305;DKK;0,5799
20240306;DKK;0,5783
20240307;DKK;0,5774
20240308;DKK;0,5779
20240311;DKK;0,5759
20240312;DKK;0,574
20240313;DKK;0,5753
20240314;DKK;0,5748
20240315;DKK;0,5757
20240318;DKK;0,5777
20240319;DKK;0,5793
20240320;DKK;0,5799
20240321;DKK;0,577
20240322;DKK;0,5791
20240325;DKK;0,5778
20240326;DKK;0,5777
20240327;DKK;0,5785
20240328;DKK;0,5792
20240329;DKK;0,5766
20240402;DKK;0,5757
20240403;DKK;0,5754
20240404;DKK;0,5754
20240405;DKK;0,5749
20240408;DKK;0,5739
20240409;DKK;0,571
20240410;DKK;0,5717
20240411;DKK;0,5717
20240412;DKK;0,5719
20240415;DKK;0,5744
20240416;DKK;0,579
20240417;DKK;0,5811
20240418;DKK;0,5805
20240419;DKK;0,5805
20240422;DKK;0,579
20240423;DKK;0,5808
20240424;DKK;0,5789
20240425;DKK;0,5792
20240426;DKK;0,5796
20240429;DKK;0,5791
20240430;DKK;0,5794
20240502;DKK;0,5808
20240506;DKK;0,5805
20240507;DKK;0,578
20240508;DKK;0,579
20240509;DKK;0,5764
20240510;DKK;0,5761
20240513;DKK;0,576
20240514;DKK;0,5738
20240515;DKK;0,5714
20240516;DKK;0,5712
20240517;DKK;0,5721
20240520;DKK;0,5706
20240521;DKK;0,5706
20240522;DKK;0,5706
20240523;DKK;0,5722
20240524;DKK;0,5713
20240527;DKK;0,57
20240528;DKK;0,5708
20240529;DKK;0,57
20240531;DKK;0,5722
20240603;DKK;0,574
20240604;DKK;0,5754
20240605;DKK;0,5776
20240606;DKK;0,5764
20240607;DKK;0,5749
20240610;DKK;0,579
20240611;DKK;0,5826
20240612;DKK;0,5812
20240613;DKK;0,5812
20240614;DKK;0,5841
20240617;DKK;0,5846
20240103;ISK;0,028962
20240104;ISK;0,02892
20240105;ISK;0,028893
20240108;ISK;0,028897
20240109;ISK;0,028766
20240110;ISK;0,028884
20240111;ISK;0,029023
20240112;ISK;0,028991
20240115;ISK;0,029224
20240116;ISK;0,029348
20240117;ISK;0,029417
20240118;ISK;0,029442
20240119;ISK;0,029526
20240122;ISK;0,029333
20240123;ISK;0,029426
20240124;ISK;0,029504
20240125;ISK;0,029568
20240126;ISK;0,029576
20240129;ISK;0,029396
20240130;ISK;0,029383
20240131;ISK;0,029288
20240201;ISK;0,029162
20240202;ISK;0,029151
20240205;ISK;0,029183
20240206;ISK;0,029328
20240207;ISK;0,02931
20240208;ISK;0,029298
20240209;ISK;0,02903
20240212;ISK;0,029184
20240213;ISK;0,029061
20240214;ISK;0,02921
20240215;ISK;0,029229
20240216;ISK;0,029117
20240219;ISK;0,02918
20240220;ISK;0,029042
20240221;ISK;0,029105
20240222;ISK;0,029012
20240223;ISK;0,029255
20240226;ISK;0,028996
20240227;ISK;0,028846
20240228;ISK;0,028879
20240229;ISK;0,028928
20240301;ISK;0,02888
20240304;ISK;0,028897
20240305;ISK;0,028915
20240306;ISK;0,028911
20240307;ISK;0,028987
20240308;ISK;0,02897
20240311;ISK;0,028833
20240312;ISK;0,028747
20240313;ISK;0,028886
20240314;ISK;0,028869
20240315;ISK;0,028908
20240318;ISK;0,028975
20240319;ISK;0,029013
20240320;ISK;0,029041
20240321;ISK;0,028977
20240322;ISK;0,029081
20240325;ISK;0,02894
20240326;ISK;0,028863
20240327;ISK;0,028826
20240328;ISK;0,028737
20240329;ISK;0,028615
20240402;ISK;0,028566
20240403;ISK;0,028558
20240404;ISK;0,028557
20240405;ISK;0,028494
20240408;ISK;0,02848
20240409;ISK;0,028335
20240410;ISK;0,028295
20240411;ISK;0,028376
20240412;ISK;0,02835
20240415;ISK;0,028435
20240416;ISK;0,028702
20240417;ISK;0,028768
20240418;ISK;0,028815
20240419;ISK;0,02882
20240422;ISK;0,028706
20240423;ISK;0,028832
20240424;ISK;0,028727
20240425;ISK;0,028779
20240426;ISK;0,028797
20240429;ISK;0,028736
20240430;ISK;0,028751
20240502;ISK;0,028901
20240506;ISK;0,028805
20240507;ISK;0,028687
20240508;ISK;0,028739
20240509;ISK;0,028605
20240510;ISK;0,028595
20240513;ISK;0,028594
20240514;ISK;0,028447
20240515;ISK;0,028329
20240516;ISK;0,028355
20240517;ISK;0,0284
20240520;ISK;0,028327
20240521;ISK;0,028325
20240522;ISK;0,028364
20240523;ISK;0,028447
20240524;ISK;0,028359
20240527;ISK;0,028371
20240528;ISK;0,028528
20240529;ISK;0,028524
20240531;ISK;0,028701
20240603;ISK;0,028717
20240604;ISK;0,028711
20240605;ISK;0,028817
20240606;ISK;0,028761
20240607;ISK;0,028651
20240610;ISK;0,028856
20240611;ISK;0,029029
20240612;ISK;0,028999
20240613;ISK;0,029039
20240614;ISK;0,02919
20240617;ISK;0,029169
20240103;NOK;0,3844
20240104;NOK;0,3858
20240105;NOK;0,3859
20240108;NOK;0,3845
20240109;NOK;0,3821
20240110;NOK;0,3838
20240111;NOK;0,3838
20240112;NOK;0,3868
20240115;NOK;0,3868
20240116;NOK;0,3865
20240117;NOK;0,3856
20240118;NOK;0,3848
20240119;NOK;0,385
20240122;NOK;0,3807
20240123;NOK;0,3822
20240124;NOK;0,3839
20240125;NOK;0,3859
20240126;NOK;0,3865
20240129;NOK;0,3866
20240130;NOK;0,3866
20240131;NOK;0,3829
20240201;NOK;0,3808
20240202;NOK;0,3796
20240205;NOK;0,3783
20240206;NOK;0,3785
20240207;NOK;0,3809
20240208;NOK;0,3799
20240209;NOK;0,3786
20240212;NOK;0,3818
20240213;NOK;0,3819
20240214;NOK;0,3815
20240215;NOK;0,3829
20240216;NOK;0,3831
20240219;NOK;0,3833
20240220;NOK;0,3816
20240221;NOK;0,38
20240222;NOK;0,3813
20240223;NOK;0,3794
20240226;NOK;0,3773
20240227;NOK;0,3774
20240228;NOK;0,3762
20240229;NOK;0,3756
20240301;NOK;0,3771
20240304;NOK;0,3785
20240305;NOK;0,377
20240306;NOK;0,3761
20240307;NOK;0,3772
20240308;NOK;0,3798
20240311;NOK;0,3763
20240312;NOK;0,3749
20240313;NOK;0,3731
20240314;NOK;0,3741
20240315;NOK;0,3726
20240318;NOK;0,3735
20240319;NOK;0,3724
20240320;NOK;0,3733
20240321;NOK;0,374
20240322;NOK;0,3709
20240325;NOK;0,371
20240326;NOK;0,3706
20240327;NOK;0,3692
20240328;NOK;0,3693
20240329;NOK;0,3675
20240402;NOK;0,3663
20240403;NOK;0,3674
20240404;NOK;0,3699
20240405;NOK;0,3691
20240408;NOK;0,3691
20240409;NOK;0,3684
20240410;NOK;0,3683
20240411;NOK;0,3676
20240412;NOK;0,3683
20240415;NOK;0,3683
20240416;NOK;0,3702
20240417;NOK;0,3715
20240418;NOK;0,3685
20240419;NOK;0,368
20240422;NOK;0,3675
20240423;NOK;0,3692
20240424;NOK;0,3694
20240425;NOK;0,368
20240426;NOK;0,3669
20240429;NOK;0,3665
20240430;NOK;0,366
20240502;NOK;0,3658
20240506;NOK;0,3708
20240507;NOK;0,3691
20240508;NOK;0,3673
20240509;NOK;0,367
20240510;NOK;0,3682
20240513;NOK;0,3674
20240514;NOK;0,3667
20240515;NOK;0,3662
20240516;NOK;0,3667
20240517;NOK;0,367
20240520;NOK;0,3669
20240521;NOK;0,3675
20240522;NOK;0,3671
20240523;NOK;0,369
20240524;NOK;0,3701
20240527;NOK;0,3714
20240528;NOK;0,3732
20240529;NOK;0,3736
20240531;NOK;0,3741
20240603;NOK;0,3764
20240604;NOK;0,3737
20240605;NOK;0,3751
20240606;NOK;0,3743
20240607;NOK;0,3728
20240610;NOK;0,3744
20240611;NOK;0,3792
20240612;NOK;0,3781
20240613;NOK;0,3782
20240614;NOK;0,3816
20240617;NOK;0,3803
20240103;SEK;0,3899
20240104;SEK;0,3885
20240105;SEK;0,388
20240108;SEK;0,3873
20240109;SEK;0,3869
20240110;SEK;0,3874
20240111;SEK;0,3884
20240112;SEK;0,3874
20240115;SEK;0,3887
20240116;SEK;0,3876
20240117;SEK;0,3869
20240118;SEK;0,3871
20240119;SEK;0,3851
20240122;SEK;0,383
20240123;SEK;0,3844
20240124;SEK;0,3852
20240125;SEK;0,3862
20240126;SEK;0,3869
20240129;SEK;0,3848
20240130;SEK;0,387
20240131;SEK;0,3854
20240201;SEK;0,3836
20240202;SEK;0,3827
20240205;SEK;0,3812
20240206;SEK;0,3816
20240207;SEK;0,385
20240208;SEK;0,3853
20240209;SEK;0,3828
20240212;SEK;0,3847
20240213;SEK;0,3845
20240214;SEK;0,3839
20240215;SEK;0,3856
20240216;SEK;0,3859
20240219;SEK;0,386
20240220;SEK;0,3851
20240221;SEK;0,3847
20240222;SEK;0,3871
20240223;SEK;0,3872
20240226;SEK;0,3861
20240227;SEK;0,3856
20240228;SEK;0,3847
20240229;SEK;0,3855
20240301;SEK;0,386
20240304;SEK;0,3857
20240305;SEK;0,3835
20240306;SEK;0,3825
20240307;SEK;0,3841
20240308;SEK;0,3859
20240311;SEK;0,3836
20240312;SEK;0,3832
20240313;SEK;0,3829
20240314;SEK;0,3826
20240315;SEK;0,3811
20240318;SEK;0,3808
20240319;SEK;0,3798
20240320;SEK;0,3804
20240321;SEK;0,3794
20240322;SEK;0,3782
20240325;SEK;0,3763
20240326;SEK;0,3765
20240327;SEK;0,376
20240328;SEK;0,3741
20240329;SEK;0,3725
20240402;SEK;0,371
20240403;SEK;0,3714
20240404;SEK;0,3726
20240405;SEK;0,3715
20240408;SEK;0,3725
20240409;SEK;0,372
20240410;SEK;0,3726
20240411;SEK;0,3702
20240412;SEK;0,3702
20240415;SEK;0,3702
20240416;SEK;0,3716
20240417;SEK;0,3728
20240418;SEK;0,3727
20240419;SEK;0,3706
20240422;SEK;0,3714
20240423;SEK;0,3732
20240424;SEK;0,372
20240425;SEK;0,3715
20240426;SEK;0,3703
20240429;SEK;0,3693
20240430;SEK;0,3672
20240502;SEK;0,3702
20240506;SEK;0,371
20240507;SEK;0,3695
20240508;SEK;0,3681
20240509;SEK;0,3665
20240510;SEK;0,3679
20240513;SEK;0,3672
20240514;SEK;0,3655
20240515;SEK;0,3651
20240516;SEK;0,3669
20240517;SEK;0,3662
20240520;SEK;0,3664
20240521;SEK;0,3675
20240522;SEK;0,3661
20240523;SEK;0,3679
20240524;SEK;0,3671
20240527;SEK;0,368
20240528;SEK;0,3708
20240529;SEK;0,3701
20240531;SEK;0,3728
20240603;SEK;0,3758
20240604;SEK;0,3774
20240605;SEK;0,38
20240606;SEK;0,381
20240607;SEK;0,3799
20240610;SEK;0,3801
20240611;SEK;0,3852
20240612;SEK;0,3854
20240613;SEK;0,3868
20240614;SEK;0,3871
20240617;SEK;0,3865
20240103;RON;0,8776
20240104;RON;0,8752
20240105;RON;0,8742
20240108;RON;0,8759
20240109;RON;0,872
20240110;RON;0,8732
20240111;RON;0,875
20240112;RON;0,8761
20240115;RON;0,8796
20240116;RON;0,8829
20240117;RON;0,884
20240118;RON;0,8845
20240119;RON;0,8809
20240122;RON;0,8753
20240123;RON;0,878
20240124;RON;0,8792
20240125;RON;0,8797
20240126;RON;0,8802
20240129;RON;0,877
20240130;RON;0,8767
20240131;RON;0,8726
20240201;RON;0,8692
20240202;RON;0,8682
20240205;RON;0,8702
20240206;RON;0,873
20240207;RON;0,8734
20240208;RON;0,8732
20240209;RON;0,8672
20240212;RON;0,8698
20240213;RON;0,8684
20240214;RON;0,8728
20240215;RON;0,8733
20240216;RON;0,8722
20240219;RON;0,8718
20240220;RON;0,8677
20240221;RON;0,8674
20240222;RON;0,8679
20240223;RON;0,8708
20240226;RON;0,8669
20240227;RON;0,8668
20240228;RON;0,8674
20240229;RON;0,8693
20240301;RON;0,8686
20240304;RON;0,8693
20240305;RON;0,8694
20240306;RON;0,867
20240307;RON;0,866
20240308;RON;0,8667
20240311;RON;0,8643
20240312;RON;0,8619
20240313;RON;0,8635
20240314;RON;0,8623
20240315;RON;0,8636
20240318;RON;0,8667
20240319;RON;0,8686
20240320;RON;0,8694
20240321;RON;0,8651
20240322;RON;0,8685
20240325;RON;0,8668
20240326;RON;0,8669
20240327;RON;0,8681
20240328;RON;0,8685
20240329;RON;0,8655
20240402;RON;0,8637
20240403;RON;0,8636
20240404;RON;0,8636
20240405;RON;0,8632
20240408;RON;0,8617
20240409;RON;0,8571
20240410;RON;0,8582
20240411;RON;0,8581
20240412;RON;0,8581
20240415;RON;0,8616
20240416;RON;0,8682
20240417;RON;0,8714
20240418;RON;0,8703
20240419;RON;0,8704
20240422;RON;0,8684
20240423;RON;0,8708
20240424;RON;0,8677
20240425;RON;0,868
20240426;RON;0,8685
20240429;RON;0,8678
20240430;RON;0,8684
20240502;RON;0,8705
20240506;RON;0,8704
20240507;RON;0,8668
20240508;RON;0,868
20240509;RON;0,8641
20240510;RON;0,8639
20240513;RON;0,8636
20240514;RON;0,8604
20240515;RON;0,8567
20240516;RON;0,8565
20240517;RON;0,8579
20240520;RON;0,8559
20240521;RON;0,8558
20240522;RON;0,8559
20240523;RON;0,8582
20240524;RON;0,8569
20240527;RON;0,8546
20240528;RON;0,8559
20240529;RON;0,8547
20240531;RON;0,8576
20240603;RON;0,8605
20240604;RON;0,8628
20240605;RON;0,8658
20240606;RON;0,8641
20240607;RON;0,862
20240610;RON;0,8681
20240611;RON;0,8731
20240612;RON;0,8712
20240613;RON;0,8709
20240614;RON;0,8756
20240617;RON;0,8762
20240103;BGN;2,2316
20240104;BGN;2,2254
20240105;BGN;2,2233
20240108;BGN;2,2266
20240109;BGN;2,2165
20240110;BGN;2,2196
20240111;BGN;2,2244
